ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
4,Trach,248,767,-502,-333,5425,594175.1617,Count,High,6/7/2022 11:58,899,0,1,One
5,Trach,704,801,-46,-299,5425,594175.1617,Count,High,6/7/2022 11:58,899,0,1,One
1,Trach,125,501,-625,-599,5426,594286.8091,Count,High,6/7/2022 11:58,10,0,1,One
2,Trach,1031,525,281,-575,5426,594286.8091,Count,High,6/7/2022 11:58,10,0,1,One
3,Trach,190,716,-560,-384,5426,594286.8091,Count,High,6/7/2022 11:58,10,0,1,One
4,Trach,247,768,-503,-332,5426,594286.8091,Count,High,6/7/2022 11:58,10,0,1,One
5,Trach,703,801,-47,-299,5426,594286.8091,Count,High,6/7/2022 11:58,10,0,1,One
1,Trach,127,511,-623,-589,5427,594399.8419,Count,High,6/7/2022 11:58,123,0,1,One
2,Trach,1029,526,279,-574,5427,594399.8419,Count,High,6/7/2022 11:58,123,0,1,One
3,Trach,189,718,-561,-382,5427,594399.8419,Count,High,6/7/2022 11:58,123,0,1,One
4,Trach,248,768,-502,-332,5427,594399.8419,Count,High,6/7/2022 11:58,123,0,1,One
5,Trach,703,801,-47,-299,5427,594399.8419,Count,High,6/7/2022 11:58,123,0,1,One
1,Trach,123,519,-627,-581,5428,594509.1641,Count,High,6/7/2022 11:58,233,0,1,One
2,Trach,1029,526,279,-574,5428,594509.1641,Count,High,6/7/2022 11:58,233,0,1,One
3,Trach,191,718,-559,-382,5428,594509.1641,Count,High,6/7/2022 11:58,233,0,1,One
4,Trach,248,767,-502,-333,5428,594509.1641,Count,High,6/7/2022 11:58,233,0,1,One
5,Trach,703,802,-47,-298,5428,594509.1641,Count,High,6/7/2022 11:58,233,0,1,One
1,Trach,125,527,-625,-573,5429,594618.7234,Count,High,6/7/2022 11:58,342,0,1,One
2,Trach,1031,525,281,-575,5429,594618.7234,Count,High,6/7/2022 11:58,342,0,1,One
3,Trach,191,719,-559,-381,5429,594618.7234,Count,High,6/7/2022 11:58,342,0,1,One
4,Trach,248,768,-502,-332,5429,594618.7234,Count,High,6/7/2022 11:58,342,0,1,One
5,Trach,703,801,-47,-299,5429,594618.7234,Count,High,6/7/2022 11:58,342,0,1,One
1,Trach,1029,526,279,-574,5430,594728.1174,Count,High,6/7/2022 11:58,452,0,1,One
2,Trach,120,533,-630,-567,5430,594728.1174,Count,High,6/7/2022 11:58,452,0,1,One
3,Trach,191,719,-559,-381,5430,594728.1174,Count,High,6/7/2022 11:58,452,0,1,One
4,Trach,247,767,-503,-333,5430,594728.1174,Count,High,6/7/2022 11:58,452,0,1,One
5,Trach,703,801,-47,-299,5430,594728.1174,Count,High,6/7/2022 11:58,452,0,1,One
1,Trach,1028,527,278,-573,5431,594837.4552,Count,High,6/7/2022 11:58,561,0,1,One
2,Trach,119,538,-631,-562,5431,594837.4552,Count,High,6/7/2022 11:58,561,0,1,One
3,Trach,192,719,-558,-381,5431,594837.4552,Count,High,6/7/2022 11:58,561,0,1,One
4,Trach,248,768,-502,-332,5431,594837.4552,Count,High,6/7/2022 11:58,561,0,1,One
5,Trach,703,801,-47,-299,5431,594837.4552,Count,High,6/7/2022 11:58,561,0,1,One
1,Trach,1031,525,281,-575,5432,594946.5896,Count,High,6/7/2022 11:58,670,0,1,One
2,Trach,121,537,-629,-563,5432,594946.5896,Count,High,6/7/2022 11:58,670,0,1,One
3,Trach,192,719,-558,-381,5432,594946.5896,Count,High,6/7/2022 11:58,670,0,1,One
4,Trach,248,768,-502,-332,5432,594946.5896,Count,High,6/7/2022 11:58,670,0,1,One
5,Trach,703,801,-47,-299,5432,594946.5896,Count,High,6/7/2022 11:58,670,0,1,One
1,Trach,1029,526,279,-574,5433,595056.1128,Count,High,6/7/2022 11:58,780,0,1,One
2,Trach,121,535,-629,-565,5433,595056.1128,Count,High,6/7/2022 11:58,780,0,1,One
3,Trach,191,719,-559,-381,5433,595056.1128,Count,High,6/7/2022 11:58,780,0,1,One
4,Trach,248,767,-502,-333,5433,595056.1128,Count,High,6/7/2022 11:58,780,0,1,One
5,Trach,703,801,-47,-299,5433,595056.1128,Count,High,6/7/2022 11:58,780,0,1,One
1,Trach,1029,527,279,-573,5434,595165.5179,Count,High,6/7/2022 11:58,889,0,1,One
2,Trach,124,537,-626,-563,5434,595165.5179,Count,High,6/7/2022 11:58,889,0,1,One
3,Trach,190,720,-560,-380,5434,595165.5179,Count,High,6/7/2022 11:58,889,0,1,One
4,Trach,248,768,-502,-332,5434,595165.5179,Count,High,6/7/2022 11:58,889,0,1,One
5,Trach,702,801,-48,-299,5434,595165.5179,Count,High,6/7/2022 11:58,889,0,1,One
1,Trach,1030,525,280,-575,5435,595289.5816,Count,High,6/7/2022 11:58,13,0,1,One
2,Trach,120,548,-630,-552,5435,595289.5816,Count,High,6/7/2022 11:58,13,0,1,One
3,Trach,189,721,-561,-379,5435,595289.5816,Count,High,6/7/2022 11:58,13,0,1,One
4,Trach,248,768,-502,-332,5435,595289.5816,Count,High,6/7/2022 11:58,13,0,1,One
5,Trach,703,802,-47,-298,5435,595289.5816,Count,High,6/7/2022 11:58,13,0,1,One
1,Trach,1030,526,280,-574,5436,595399.0449,Count,High,6/7/2022 11:58,123,0,1,One
2,Trach,120,550,-630,-550,5436,595399.0449,Count,High,6/7/2022 11:58,123,0,1,One
3,Trach,189,723,-561,-377,5436,595399.0449,Count,High,6/7/2022 11:58,123,0,1,One
4,Trach,248,768,-502,-332,5436,595399.0449,Count,High,6/7/2022 11:58,123,0,1,One
5,Trach,703,801,-47,-299,5436,595399.0449,Count,High,6/7/2022 11:58,123,0,1,One
1,Trach,1030,525,280,-575,5437,595508.4913,Count,High,6/7/2022 11:58,232,0,1,One
2,Trach,122,555,-628,-545,5437,595508.4913,Count,High,6/7/2022 11:58,232,0,1,One
3,Trach,184,725,-566,-375,5437,595508.4913,Count,High,6/7/2022 11:58,232,0,1,One
4,Trach,248,768,-502,-332,5437,595508.4913,Count,High,6/7/2022 11:58,232,0,1,One
5,Trach,703,801,-47,-299,5437,595508.4913,Count,High,6/7/2022 11:58,232,0,1,One
1,Trach,1030,525,280,-575,5438,595617.6033,Count,High,6/7/2022 11:58,341,0,1,One
2,Trach,120,563,-630,-537,5438,595617.6033,Count,High,6/7/2022 11:58,341,0,1,One
3,Trach,185,725,-565,-375,5438,595617.6033,Count,High,6/7/2022 11:58,341,0,1,One
4,Trach,248,768,-502,-332,5438,595617.6033,Count,High,6/7/2022 11:58,341,0,1,One
5,Trach,703,801,-47,-299,5438,595617.6033,Count,High,6/7/2022 11:58,341,0,1,One
1,Trach,1029,526,279,-574,5439,595727.1477,Count,High,6/7/2022 11:58,451,0,1,One
2,Trach,119,567,-631,-533,5439,595727.1477,Count,High,6/7/2022 11:58,451,0,1,One
3,Trach,183,724,-567,-376,5439,595727.1477,Count,High,6/7/2022 11:58,451,0,1,One
4,Trach,248,768,-502,-332,5439,595727.1477,Count,High,6/7/2022 11:58,451,0,1,One
5,Trach,702,801,-48,-299,5439,595727.1477,Count,High,6/7/2022 11:58,451,0,1,One
1,Trach,1030,526,280,-574,5440,595836.9055,Count,High,6/7/2022 11:58,570,0,1,One
2,Trach,123,566,-627,-534,5440,595836.9055,Count,High,6/7/2022 11:58,570,0,1,One
3,Trach,182,725,-568,-375,5440,595836.9055,Count,High,6/7/2022 11:58,570,0,1,One
4,Trach,247,769,-503,-331,5440,595836.9055,Count,High,6/7/2022 11:58,570,0,1,One
5,Trach,703,802,-47,-298,5440,595836.9055,Count,High,6/7/2022 11:58,570,0,1,One
1,Trach,1029,526,279,-574,5441,595940.2179,Count,High,6/7/2022 11:58,664,0,1,One
2,Trach,128,574,-622,-526,5441,595940.2179,Count,High,6/7/2022 11:58,664,0,1,One
3,Trach,183,726,-567,-374,5441,595940.2179,Count,High,6/7/2022 11:58,664,0,1,One
4,Trach,249,768,-501,-332,5441,595940.2179,Count,High,6/7/2022 11:58,664,0,1,One
5,Trach,703,801,-47,-299,5441,595940.2179,Count,High,6/7/2022 11:58,664,0,1,One
1,Trach,1030,525,280,-575,5442,596049.5669,Count,High,6/7/2022 11:58,773,0,1,One
2,Trach,132,576,-618,-524,5442,596049.5669,Count,High,6/7/2022 11:58,773,0,1,One
3,Trach,183,729,-567,-371,5442,596049.5669,Count,High,6/7/2022 11:58,773,0,1,One
4,Trach,249,767,-501,-333,5442,596049.5669,Count,High,6/7/2022 11:58,773,0,1,One
5,Trach,702,801,-48,-299,5442,596049.5669,Count,High,6/7/2022 11:58,773,0,1,One
1,Trach,1030,526,280,-574,5443,596159.1974,Count,High,6/7/2022 11:58,883,0,1,One
2,Trach,137,582,-613,-518,5443,596159.1974,Count,High,6/7/2022 11:58,883,0,1,One
3,Trach,183,728,-567,-372,5443,596159.1974,Count,High,6/7/2022 11:58,883,0,1,One
4,Trach,249,767,-501,-333,5443,596159.1974,Count,High,6/7/2022 11:58,883,0,1,One
5,Trach,703,801,-47,-299,5443,596159.1974,Count,High,6/7/2022 11:58,883,0,1,One
1,Trach,1029,526,279,-574,5444,596268.3902,Count,High,6/7/2022 11:58,992,0,1,One
2,Trach,138,589,-612,-511,5444,596268.3902,Count,High,6/7/2022 11:58,992,0,1,One
3,Trach,182,728,-568,-372,5444,596268.3902,Count,High,6/7/2022 11:58,992,0,1,One
4,Trach,248,767,-502,-333,5444,596268.3902,Count,High,6/7/2022 11:58,992,0,1,One
5,Trach,702,801,-48,-299,5444,596268.3902,Count,High,6/7/2022 11:58,992,0,1,One
1,Trach,1030,525,280,-575,5445,596377.6153,Count,High,6/7/2022 11:58,101,0,1,One
2,Trach,139,598,-611,-502,5445,596377.6153,Count,High,6/7/2022 11:58,101,0,1,One
3,Trach,182,728,-568,-372,5445,596377.6153,Count,High,6/7/2022 11:58,101,0,1,One
4,Trach,249,767,-501,-333,5445,596377.6153,Count,High,6/7/2022 11:58,101,0,1,One
5,Trach,703,801,-47,-299,5445,596377.6153,Count,High,6/7/2022 11:58,101,0,1,One
1,Trach,1029,526,279,-574,5446,596487.0937,Count,High,6/7/2022 11:58,211,0,1,One
2,Trach,139,605,-611,-495,5446,596487.0937,Count,High,6/7/2022 11:58,211,0,1,One
3,Trach,182,727,-568,-373,5446,596487.0937,Count,High,6/7/2022 11:58,211,0,1,One
4,Trach,248,767,-502,-333,5446,596487.0937,Count,High,6/7/2022 11:58,211,0,1,One
5,Trach,702,801,-48,-299,5446,596487.0937,Count,High,6/7/2022 11:58,211,0,1,One
1,Trach,1029,526,279,-574,5447,596596.603,Count,High,6/7/2022 11:58,320,0,1,One
2,Trach,136,614,-614,-486,5447,596596.603,Count,High,6/7/2022 11:58,320,0,1,One
3,Trach,181,727,-569,-373,5447,596596.603,Count,High,6/7/2022 11:58,320,0,1,One
4,Trach,248,768,-502,-332,5447,596596.603,Count,High,6/7/2022 11:58,320,0,1,One
5,Trach,702,801,-48,-299,5447,596596.603,Count,High,6/7/2022 11:58,320,0,1,One
1,Trach,1029,526,279,-574,5448,596705.902,Count,High,6/7/2022 11:58,430,0,1,One
2,Trach,138,618,-612,-482,5448,596705.902,Count,High,6/7/2022 11:58,430,0,1,One
3,Trach,181,728,-569,-372,5448,596705.902,Count,High,6/7/2022 11:58,430,0,1,One
4,Trach,248,768,-502,-332,5448,596705.902,Count,High,6/7/2022 11:58,430,0,1,One
5,Trach,701,800,-49,-300,5448,596705.902,Count,High,6/7/2022 11:58,430,0,1,One
1,Trach,1029,526,279,-574,5449,596815.2274,Count,High,6/7/2022 11:58,539,0,1,One
2,Trach,140,629,-610,-471,5449,596815.2274,Count,High,6/7/2022 11:58,539,0,1,One
3,Trach,181,728,-569,-372,5449,596815.2274,Count,High,6/7/2022 11:58,539,0,1,One
4,Trach,249,770,-501,-330,5449,596815.2274,Count,High,6/7/2022 11:58,539,0,1,One
5,Trach,701,801,-49,-299,5449,596815.2274,Count,High,6/7/2022 11:58,539,0,1,One
1,Trach,1029,526,279,-574,5450,596924.6104,Count,High,6/7/2022 11:58,648,0,1,One
2,Trach,138,639,-612,-461,5450,596924.6104,Count,High,6/7/2022 11:58,648,0,1,One
3,Trach,182,727,-568,-373,5450,596924.6104,Count,High,6/7/2022 11:58,648,0,1,One
4,Trach,250,768,-500,-332,5450,596924.6104,Count,High,6/7/2022 11:58,648,0,1,One
5,Trach,696,807,-54,-293,5450,596924.6104,Count,High,6/7/2022 11:58,648,0,1,One
1,Trach,1029,525,279,-575,5451,597029.0075,Count,High,6/7/2022 11:58,753,0,1,One
2,Trach,138,651,-612,-449,5451,597029.0075,Count,High,6/7/2022 11:58,753,0,1,One
3,Trach,182,728,-568,-372,5451,597029.0075,Count,High,6/7/2022 11:58,753,0,1,One
4,Trach,249,768,-501,-332,5451,597029.0075,Count,High,6/7/2022 11:58,753,0,1,One
5,Trach,690,812,-60,-288,5451,597029.0075,Count,High,6/7/2022 11:58,753,0,1,One
1,Trach,1029,526,279,-574,5452,597138.3267,Count,High,6/7/2022 11:58,862,0,1,One
2,Trach,138,652,-612,-448,5452,597138.3267,Count,High,6/7/2022 11:58,862,0,1,One
3,Trach,182,729,-568,-371,5452,597138.3267,Count,High,6/7/2022 11:58,862,0,1,One
4,Trach,250,769,-500,-331,5452,597138.3267,Count,High,6/7/2022 11:58,862,0,1,One
5,Trach,682,819,-68,-281,5452,597138.3267,Count,High,6/7/2022 11:58,862,0,1,One
1,Trach,1029,526,279,-574,5453,597247.4243,Count,High,6/7/2022 11:58,971,0,1,One
2,Trach,139,648,-611,-452,5453,597247.4243,Count,High,6/7/2022 11:58,971,0,1,One
3,Trach,182,729,-568,-371,5453,597247.4243,Count,High,6/7/2022 11:58,971,0,1,One
4,Trach,250,769,-500,-331,5453,597247.4243,Count,High,6/7/2022 11:58,971,0,1,One
5,Trach,686,815,-64,-285,5453,597247.4243,Count,High,6/7/2022 11:58,971,0,1,One
1,Trach,1030,526,280,-574,5454,597356.9894,Count,High,6/7/2022 11:58,81,0,1,One
2,Trach,142,645,-608,-455,5454,597356.9894,Count,High,6/7/2022 11:58,81,0,1,One
3,Trach,182,729,-568,-371,5454,597356.9894,Count,High,6/7/2022 11:58,81,0,1,One
4,Trach,250,768,-500,-332,5454,597356.9894,Count,High,6/7/2022 11:58,81,0,1,One
5,Trach,674,814,-76,-286,5454,597356.9894,Count,High,6/7/2022 11:58,81,0,1,One
1,Trach,1029,526,279,-574,5455,597465.7034,Count,High,6/7/2022 11:58,189,0,1,One
2,Trach,146,646,-604,-454,5455,597465.7034,Count,High,6/7/2022 11:58,189,0,1,One
3,Trach,180,728,-570,-372,5455,597465.7034,Count,High,6/7/2022 11:58,189,0,1,One
4,Trach,249,768,-501,-332,5455,597465.7034,Count,High,6/7/2022 11:58,189,0,1,One
5,Trach,662,814,-88,-286,5455,597465.7034,Count,High,6/7/2022 11:58,189,0,1,One
1,Trach,1031,525,281,-575,5456,597575.036,Count,High,6/7/2022 11:58,299,0,1,One
2,Trach,150,643,-600,-457,5456,597575.036,Count,High,6/7/2022 11:58,299,0,1,One
3,Trach,178,726,-572,-374,5456,597575.036,Count,High,6/7/2022 11:58,299,0,1,One
4,Trach,249,768,-501,-332,5456,597575.036,Count,High,6/7/2022 11:58,299,0,1,One
5,Trach,648,815,-102,-285,5456,597575.036,Count,High,6/7/2022 11:58,299,0,1,One
1,Trach,1030,525,280,-575,5457,597684.2867,Count,High,6/7/2022 11:58,408,0,1,One
2,Trach,153,640,-597,-460,5457,597684.2867,Count,High,6/7/2022 11:58,408,0,1,One
3,Trach,177,728,-573,-372,5457,597684.2867,Count,High,6/7/2022 11:58,408,0,1,One
4,Trach,249,769,-501,-331,5457,597684.2867,Count,High,6/7/2022 11:58,408,0,1,One
5,Trach,625,816,-125,-284,5457,597684.2867,Count,High,6/7/2022 11:58,408,0,1,One
1,Trach,1032,524,282,-576,5458,597793.5285,Count,High,6/7/2022 11:58,517,0,1,One
2,Trach,162,640,-588,-460,5458,597793.5285,Count,High,6/7/2022 11:58,517,0,1,One
3,Trach,176,727,-574,-373,5458,597793.5285,Count,High,6/7/2022 11:58,517,0,1,One
4,Trach,249,770,-501,-330,5458,597793.5285,Count,High,6/7/2022 11:58,517,0,1,One
5,Trach,603,818,-147,-282,5458,597793.5285,Count,High,6/7/2022 11:58,517,0,1,One
1,Trach,1030,525,280,-575,5459,597902.0872,Count,High,6/7/2022 11:58,626,0,1,One
2,Trach,170,638,-580,-462,5459,597902.0872,Count,High,6/7/2022 11:58,626,0,1,One
3,Trach,175,726,-575,-374,5459,597902.0872,Count,High,6/7/2022 11:58,626,0,1,One
4,Trach,249,770,-501,-330,5459,597902.0872,Count,High,6/7/2022 11:58,626,0,1,One
5,Trach,585,821,-165,-279,5459,597902.0872,Count,High,6/7/2022 11:58,626,0,1,One
1,Trach,1030,525,280,-575,5460,598021.4368,Count,High,6/7/2022 11:58,745,0,1,One
2,Trach,180,636,-570,-464,5460,598021.4368,Count,High,6/7/2022 11:58,745,0,1,One
3,Trach,175,726,-575,-374,5460,598021.4368,Count,High,6/7/2022 11:58,745,0,1,One
4,Trach,249,771,-501,-329,5460,598021.4368,Count,High,6/7/2022 11:58,745,0,1,One
5,Trach,574,816,-176,-284,5460,598021.4368,Count,High,6/7/2022 11:58,745,0,1,One
1,Trach,1031,525,281,-575,5461,598130.814,Count,High,6/7/2022 11:58,854,0,1,One
2,Trach,190,640,-560,-460,5461,598130.814,Count,High,6/7/2022 11:58,854,0,1,One
3,Trach,175,726,-575,-374,5461,598130.814,Count,High,6/7/2022 11:58,854,0,1,One
4,Trach,249,771,-501,-329,5461,598130.814,Count,High,6/7/2022 11:58,854,0,1,One
5,Trach,565,813,-185,-287,5461,598130.814,Count,High,6/7/2022 11:58,854,0,1,One
1,Trach,1031,525,281,-575,5462,598243.7715,Count,High,6/7/2022 11:58,967,0,1,One
2,Trach,195,644,-555,-456,5462,598243.7715,Count,High,6/7/2022 11:58,967,0,1,One
3,Trach,174,725,-576,-375,5462,598243.7715,Count,High,6/7/2022 11:58,967,0,1,One
4,Trach,249,770,-501,-330,5462,598243.7715,Count,High,6/7/2022 11:58,967,0,1,One
5,Trach,550,811,-200,-289,5462,598243.7715,Count,High,6/7/2022 11:58,967,0,1,One
1,Trach,1030,525,280,-575,5463,598353.3834,Count,High,6/7/2022 11:58,77,0,1,One
2,Trach,197,649,-553,-451,5463,598353.3834,Count,High,6/7/2022 11:58,77,0,1,One
3,Trach,175,723,-575,-377,5463,598353.3834,Count,High,6/7/2022 11:58,77,0,1,One
4,Trach,248,770,-502,-330,5463,598353.3834,Count,High,6/7/2022 11:58,77,0,1,One
5,Trach,529,813,-221,-287,5463,598353.3834,Count,High,6/7/2022 11:58,77,0,1,One
1,Trach,1031,525,281,-575,5464,598462.5956,Count,High,6/7/2022 11:58,186,0,1,One
2,Trach,201,654,-549,-446,5464,598462.5956,Count,High,6/7/2022 11:58,186,0,1,One
3,Trach,174,724,-576,-376,5464,598462.5956,Count,High,6/7/2022 11:58,186,0,1,One
4,Trach,249,771,-501,-329,5464,598462.5956,Count,High,6/7/2022 11:58,186,0,1,One
5,Trach,506,814,-244,-286,5464,598462.5956,Count,High,6/7/2022 11:58,186,0,1,One
1,Trach,1031,525,281,-575,5465,598571.9117,Count,High,6/7/2022 11:58,296,0,1,One
2,Trach,203,659,-547,-441,5465,598571.9117,Count,High,6/7/2022 11:58,296,0,1,One
3,Trach,175,723,-575,-377,5465,598571.9117,Count,High,6/7/2022 11:58,296,0,1,One
4,Trach,249,771,-501,-329,5465,598571.9117,Count,High,6/7/2022 11:58,296,0,1,One
5,Trach,485,817,-265,-283,5465,598571.9117,Count,High,6/7/2022 11:58,296,0,1,One
1,Trach,1030,525,280,-575,5466,598681.1687,Count,High,6/7/2022 11:58,405,0,1,One
2,Trach,205,665,-545,-435,5466,598681.1687,Count,High,6/7/2022 11:58,405,0,1,One
3,Trach,174,724,-576,-376,5466,598681.1687,Count,High,6/7/2022 11:58,405,0,1,One
4,Trach,250,772,-500,-328,5466,598681.1687,Count,High,6/7/2022 11:58,405,0,1,One
5,Trach,462,819,-288,-281,5466,598681.1687,Count,High,6/7/2022 11:58,405,0,1,One
1,Trach,1031,525,281,-575,5467,598790.7874,Count,High,6/7/2022 11:58,514,0,1,One
2,Trach,207,674,-543,-426,5467,598790.7874,Count,High,6/7/2022 11:58,514,0,1,One
3,Trach,174,724,-576,-376,5467,598790.7874,Count,High,6/7/2022 11:58,514,0,1,One
4,Trach,251,773,-499,-327,5467,598790.7874,Count,High,6/7/2022 11:58,514,0,1,One
5,Trach,440,823,-310,-277,5467,598790.7874,Count,High,6/7/2022 11:58,514,0,1,One
1,Trach,1030,525,280,-575,5468,598899.8659,Count,High,6/7/2022 11:58,624,0,1,One
2,Trach,213,683,-537,-417,5468,598899.8659,Count,High,6/7/2022 11:58,624,0,1,One
3,Trach,174,724,-576,-376,5468,598899.8659,Count,High,6/7/2022 11:58,624,0,1,One
4,Trach,251,775,-499,-325,5468,598899.8659,Count,High,6/7/2022 11:58,624,0,1,One
5,Trach,424,820,-326,-280,5468,598899.8659,Count,High,6/7/2022 11:58,624,0,1,One
1,Trach,1031,525,281,-575,5469,599009.2169,Count,High,6/7/2022 11:58,733,0,1,One
2,Trach,216,689,-534,-411,5469,599009.2169,Count,High,6/7/2022 11:58,733,0,1,One
3,Trach,173,723,-577,-377,5469,599009.2169,Count,High,6/7/2022 11:58,733,0,1,One
4,Trach,254,778,-496,-322,5469,599009.2169,Count,High,6/7/2022 11:58,733,0,1,One
5,Trach,405,816,-345,-284,5469,599009.2169,Count,High,6/7/2022 11:58,733,0,1,One
1,Trach,1031,525,281,-575,5470,599118.7605,Count,High,6/7/2022 11:58,842,0,1,One
2,Trach,220,690,-530,-410,5470,599118.7605,Count,High,6/7/2022 11:58,842,0,1,One
3,Trach,171,724,-579,-376,5470,599118.7605,Count,High,6/7/2022 11:58,842,0,1,One
4,Trach,256,780,-494,-320,5470,599118.7605,Count,High,6/7/2022 11:58,842,0,1,One
5,Trach,392,812,-358,-288,5470,599118.7605,Count,High,6/7/2022 11:58,842,0,1,One
1,Trach,1030,525,280,-575,5471,599228.1859,Count,High,6/7/2022 11:58,952,0,1,One
2,Trach,227,693,-523,-407,5471,599228.1859,Count,High,6/7/2022 11:58,952,0,1,One
3,Trach,170,724,-580,-376,5471,599228.1859,Count,High,6/7/2022 11:58,952,0,1,One
4,Trach,258,781,-492,-319,5471,599228.1859,Count,High,6/7/2022 11:58,952,0,1,One
5,Trach,369,812,-381,-288,5471,599228.1859,Count,High,6/7/2022 11:58,952,0,1,One
1,Trach,1031,524,281,-576,5472,599337.3093,Count,High,6/7/2022 11:58,61,0,1,One
2,Trach,233,700,-517,-400,5472,599337.3093,Count,High,6/7/2022 11:58,61,0,1,One
3,Trach,171,723,-579,-377,5472,599337.3093,Count,High,6/7/2022 11:58,61,0,1,One
4,Trach,259,783,-491,-317,5472,599337.3093,Count,High,6/7/2022 11:58,61,0,1,One
5,Trach,347,817,-403,-283,5472,599337.3093,Count,High,6/7/2022 11:58,61,0,1,One
1,Trach,1031,525,281,-575,5473,599446.6137,Count,High,6/7/2022 11:58,170,0,1,One
2,Trach,236,703,-514,-397,5473,599446.6137,Count,High,6/7/2022 11:58,170,0,1,One
3,Trach,173,726,-577,-374,5473,599446.6137,Count,High,6/7/2022 11:58,170,0,1,One
4,Trach,259,783,-491,-317,5473,599446.6137,Count,High,6/7/2022 11:58,170,0,1,One
5,Trach,332,819,-418,-281,5473,599446.6137,Count,High,6/7/2022 11:58,170,0,1,One
1,Trach,1031,525,281,-575,5474,599570.7766,Count,High,6/7/2022 11:58,294,0,1,One
2,Trach,243,709,-507,-391,5474,599570.7766,Count,High,6/7/2022 11:58,294,0,1,One
3,Trach,166,730,-584,-370,5474,599570.7766,Count,High,6/7/2022 11:58,294,0,1,One
4,Trach,260,783,-490,-317,5474,599570.7766,Count,High,6/7/2022 11:58,294,0,1,One
5,Trach,330,819,-420,-281,5474,599570.7766,Count,High,6/7/2022 11:58,294,0,1,One
1,Trach,1032,524,282,-576,5475,599680.2575,Count,High,6/7/2022 11:58,404,0,1,One
2,Trach,246,716,-504,-384,5475,599680.2575,Count,High,6/7/2022 11:58,404,0,1,One
3,Trach,165,728,-585,-372,5475,599680.2575,Count,High,6/7/2022 11:58,404,0,1,One
4,Trach,259,784,-491,-316,5475,599680.2575,Count,High,6/7/2022 11:58,404,0,1,One
5,Trach,324,818,-426,-282,5475,599680.2575,Count,High,6/7/2022 11:58,404,0,1,One
1,Trach,1031,525,281,-575,5476,599789.4802,Count,High,6/7/2022 11:58,513,0,1,One
2,Trach,247,725,-503,-375,5476,599789.4802,Count,High,6/7/2022 11:58,513,0,1,One
3,Trach,162,729,-588,-371,5476,599789.4802,Count,High,6/7/2022 11:58,513,0,1,One
4,Trach,258,784,-492,-316,5476,599789.4802,Count,High,6/7/2022 11:58,513,0,1,One
5,Trach,321,817,-429,-283,5476,599789.4802,Count,High,6/7/2022 11:58,513,0,1,One
1,Trach,1031,524,281,-576,5477,599899.0719,Count,High,6/7/2022 11:58,623,0,1,One
2,Trach,248,735,-502,-365,5477,599899.0719,Count,High,6/7/2022 11:58,623,0,1,One
3,Trach,161,728,-589,-372,5477,599899.0719,Count,High,6/7/2022 11:58,623,0,1,One
4,Trach,260,785,-490,-315,5477,599899.0719,Count,High,6/7/2022 11:58,623,0,1,One
5,Trach,310,813,-440,-287,5477,599899.0719,Count,High,6/7/2022 11:58,623,0,1,One
1,Trach,1032,524,282,-576,5478,600008.3744,Count,High,6/7/2022 11:58,732,0,1,One
2,Trach,161,728,-589,-372,5478,600008.3744,Count,High,6/7/2022 11:58,732,0,1,One
3,Trach,247,739,-503,-361,5478,600008.3744,Count,High,6/7/2022 11:58,732,0,1,One
4,Trach,258,784,-492,-316,5478,600008.3744,Count,High,6/7/2022 11:58,732,0,1,One
5,Trach,306,814,-444,-286,5478,600008.3744,Count,High,6/7/2022 11:58,732,0,1,One
1,Trach,1031,525,281,-575,5479,600117.4964,Count,High,6/7/2022 11:58,841,0,1,One
2,Trach,160,728,-590,-372,5479,600117.4964,Count,High,6/7/2022 11:58,841,0,1,One
3,Trach,247,741,-503,-359,5479,600117.4964,Count,High,6/7/2022 11:58,841,0,1,One
4,Trach,258,784,-492,-316,5479,600117.4964,Count,High,6/7/2022 11:58,841,0,1,One
5,Trach,301,813,-449,-287,5479,600117.4964,Count,High,6/7/2022 11:58,841,0,1,One
1,Trach,1031,525,281,-575,5480,600226.8452,Count,High,6/7/2022 11:58,951,0,1,One
2,Trach,158,728,-592,-372,5480,600226.8452,Count,High,6/7/2022 11:58,951,0,1,One
3,Trach,247,744,-503,-356,5480,600226.8452,Count,High,6/7/2022 11:58,951,0,1,One
4,Trach,258,784,-492,-316,5480,600226.8452,Count,High,6/7/2022 11:58,951,0,1,One
5,Trach,294,812,-456,-288,5480,600226.8452,Count,High,6/7/2022 11:58,951,0,1,One
1,Trach,1032,524,282,-576,5481,600327.8702,Count,High,6/7/2022 11:58,58,0,1,One
2,Trach,156,727,-594,-373,5481,600327.8702,Count,High,6/7/2022 11:58,58,0,1,One
3,Trach,248,741,-502,-359,5481,600327.8702,Count,High,6/7/2022 11:58,58,0,1,One
4,Trach,256,784,-494,-316,5481,600327.8702,Count,High,6/7/2022 11:58,58,0,1,One
5,Trach,297,818,-453,-282,5481,600327.8702,Count,High,6/7/2022 11:58,58,0,1,One
1,Trach,1032,524,282,-576,5482,600443.8138,Count,High,6/7/2022 11:58,167,0,1,One
2,Trach,156,728,-594,-372,5482,600443.8138,Count,High,6/7/2022 11:58,167,0,1,One
