BlobID,ROI,Frame,BType,Area,ScaledArea,CentroidX,CentroidY,BRect,Compactness,Roughness,Elongation,Perimeter,ConvexHullPerimeter,ConvexHullArea,Length,Breadth,PixelAvg,PixelStdDev,NObjects,Time,Millisec,
0,Right,76750,One,590,0,1341,684,"(1320,673,1364,697)",1.802347828,1.056276447,9.631369069,115.5979791,109.4391335,645,47.43416977,16.76007271,0,0,1,1/13/2022 15:07:11,157,0
0,Right,76750,One,595,0,882,302,"(871,282,893,323)",1.524642463,1.039992762,6.014630016,106.769552,102.6637453,623.5,41.10932541,19.86439514,0,0,1,1/13/2022 15:07:11,157,0
0,Right,76751,One,594.5,0,1340,684,"(1320,673,1363,698)",1.806879426,1.060125918,9.252097369,116.1837655,109.5943072,648.5,47.11801147,16.67252731,0,0,1,1/13/2022 15:07:11,251,0
0,Right,76751,One,607.5,0,882,302,"(871,281,894,323)",1.556660851,1.04461183,6.36442529,109.0121926,104.3566514,649.5,43.07253265,19.23468208,0,0,1,1/13/2022 15:07:11,251,0
0,Right,76752,One,593,0,1340,684,"(1319,673,1363,697)",1.793229711,1.054511986,9.796273955,115.5979791,109.6222523,635.5,47.53780365,15.97536469,0,0,1,1/13/2022 15:07:11,345,0
0,Right,76752,One,599,0,882,301,"(871,281,893,323)",1.571730182,1.044847154,6.490454242,108.769552,104.1009219,630.5,44.27188873,18.65743637,0,0,1,1/13/2022 15:07:11,345,0
0,Right,76753,One,578.5,0,1340,685,"(1319,673,1362,697)",1.830468115,1.059626165,9.862083989,115.3553385,108.8641846,631.5,46.92763138,16.25271606,0,0,1,1/13/2022 15:07:11,439,0
0,Right,76753,One,597.5,0,882,302,"(871,282,893,323)",1.534968676,1.037549052,6.114889431,107.3553385,103.4701331,631,41.35665512,19.76482391,0,0,1,1/13/2022 15:07:11,439,0
0,Right,76754,One,578.5,0,1340,685,"(1319,673,1362,697)",1.830468115,1.061210438,9.624674445,115.3553385,108.7016621,628.5,46.55036545,16.37882996,0,0,1,1/13/2022 15:07:11,533,0
0,Right,76754,One,589.5,0,882,302,"(871,282,893,323)",1.589941749,1.057732864,6.027773246,108.5269114,102.6033274,626,42.44373322,18.91777802,0,0,1,1/13/2022 15:07:11,533,0
0,Right,76755,One,580,0,1340,685,"(1319,673,1362,697)",1.807238688,1.055767919,9.619378256,114.769552,108.7071788,627,46.80170441,16.12761497,0,0,1,1/13/2022 15:07:11,628,0
0,Right,76755,One,591.5,0,882,302,"(871,282,893,323)",1.51688142,1.036342223,6.127103375,106.1837655,102.4601364,622,41.10932541,19.78769684,0,0,1,1/13/2022 15:07:11,628,0
0,Right,76756,One,576,0,1340,684,"(1319,673,1362,697)",1.782825606,1.054415584,9.648643494,113.5979791,107.7354895,621,46.15314102,16.48326683,0,0,1,1/13/2022 15:07:11,722,0
0,Right,76756,One,604.5,0,882,302,"(871,281,894,323)",1.598192364,1.052960145,6.35822253,110.1837655,104.6419146,654,43.49455643,19.30681229,0,0,1,1/13/2022 15:07:11,722,0
0,Right,76757,One,581,0,1340,684,"(1319,673,1363,697)",1.793356039,1.054211904,10.19988996,114.4264061,108.5421306,628.5,46.98022079,16.17472267,0,0,1,1/13/2022 15:07:11,815,0
0,Right,76757,One,590.5,0,882,302,"(872,281,893,323)",1.553164748,1.036193631,6.461955138,107.3553385,103.60548,621.5,42.02968216,19.17412567,0,0,1,1/13/2022 15:07:11,815,0
0,Right,76758,One,586,0,1340,685,"(1319,673,1363,697)",1.778054367,1.054624797,9.767211554,114.4264061,108.4996356,634,46.83994675,16.48326683,0,0,1,1/13/2022 15:07:11,909,0
0,Right,76758,One,601.5,0,882,302,"(871,282,894,323)",1.58210201,1.050782124,6.258261721,109.3553385,104.0704215,642,42.7533226,19.02326584,0,0,1,1/13/2022 15:07:11,909,0
0,Right,76759,One,590,0,1340,684,"(1319,673,1363,697)",1.802347828,1.060346892,9.782690372,115.5979791,109.0190201,641,46.93348694,16.57039452,0,0,1,1/13/2022 15:07:12,3,0
0,Right,76759,One,597,0,882,302,"(871,282,894,323)",1.543206463,1.049377462,6.132609683,107.5979791,102.5350581,635,42.20119858,18.91777802,0,0,1,1/13/2022 15:07:12,3,0
0,Right,76760,One,583.5,0,1340,684,"(1319,673,1362,697)",1.778107434,1.056987942,9.527529229,114.1837655,108.0275006,625,46.69941711,16.03463745,0,0,1,1/13/2022 15:07:12,97,0
0,Right,76760,One,609.5,0,882,301,"(871,281,894,323)",1.58508168,1.050445959,6.421310496,110.1837655,104.8923694,650,43.89894104,18.91777802,0,0,1,1/13/2022 15:07:12,97,0
0,Right,76761,One,573.5,0,1340,684,"(1319,673,1362,697)",1.772177897,1.052144728,9.670536701,113.0121926,107.4112616,614.5,46.61621857,15.94234276,0,0,1,1/13/2022 15:07:12,191,0
0,Right,76761,One,586,0,882,302,"(871,283,893,323)",1.524128837,1.042845314,5.825807455,105.9411249,101.5885323,621.5,40.11227417,19.86439514,0,0,1,1/13/2022 15:07:12,191,0
0,Right,76762,One,577.5,0,1340,684,"(1319,673,1362,697)",1.796581277,1.057345064,9.605751095,114.1837655,107.9910139,621,46.69941711,16.03463745,0,0,1,1/13/2022 15:07:12,284,0
0,Right,76762,One,599,0,882,301,"(871,281,893,323)",1.571730182,1.046911105,6.247043389,108.769552,103.8956903,637,43.27762604,19.0898819,0,0,1,1/13/2022 15:07:12,284,0
0,Right,76763,One,566.5,0,1340,684,"(1319,673,1362,697)",1.83146635,1.062524219,9.887811914,114.1837655,107.4646238,611,46.48547745,16.12761497,0,0,1,1/13/2022 15:07:12,378,0
0,Right,76763,One,599,0,882,302,"(871,282,894,323)",1.571730182,1.055636375,6.197471076,108.769552,103.0369496,638,42.68626785,18.91777802,0,0,1,1/13/2022 15:07:12,378,0
0,Right,76764,One,580.5,0,1340,684,"(1319,673,1363,697)",1.81332512,1.057445753,10.10207587,115.0121926,108.7641538,634,46.83994675,16.75798607,0,0,1,1/13/2022 15:07:12,472,0
0,Right,76764,One,591.5,0,882,301,"(872,281,893,323)",1.550538941,1.035788571,6.406937694,107.3553385,103.6459963,622.5,41.96451187,19.23670006,0,0,1,1/13/2022 15:07:12,472,0
0,Right,76765,One,578,0,1340,685,"(1319,673,1363,697)",1.839766814,1.062021678,10.06295348,115.5979791,108.8470993,626.5,46.95901871,16.55482483,0,0,1,1/13/2022 15:07:12,565,0
0,Right,76765,One,587.5,0,882,302,"(871,282,893,323)",1.561095802,1.049247285,6.157301122,107.3553385,102.3165272,625,42.1649704,19.02326584,0,0,1,1/13/2022 15:07:12,565,0
0,Right,76766,One,574,0,1340,685,"(1319,674,1362,698)",1.789037542,1.053300905,9.566645889,113.5979791,107.8495029,620.5,46.80170822,16.7600708,0,0,1,1/13/2022 15:07:12,659,0
0,Right,76766,One,602.5,0,882,302,"(871,281,894,323)",1.603497567,1.055816945,6.437157077,110.1837655,104.3587774,649.5,43.34166718,19.02326584,0,0,1,1/13/2022 15:07:12,659,0
0,Right,76767,One,570.5,0,1340,685,"(1319,674,1362,698)",1.781496975,1.047908107,9.885713542,113.0121926,107.845518,612,46.80170822,16.12761497,0,0,1,1/13/2022 15:07:12,753,0
0,Right,76767,One,600,0,882,301,"(871,281,893,323)",1.569110632,1.046918379,6.299106631,108.769552,103.8949685,637.5,43.27762604,19.0898819,0,0,1,1/13/2022 15:07:12,753,0
0,Right,76768,One,575,0,1340,685,"(1319,674,1363,698)",1.81206932,1.055626215,10.28483765,114.4264061,108.3967075,612,47.11466599,16.20854378,0,0,1,1/13/2022 15:07:12,847,0
0,Right,76768,One,594,0,882,301,"(871,281,893,323)",1.584960234,1.047018371,6.383040718,108.769552,103.8850464,631.5,43.639431,18.97366142,0,0,1,1/13/2022 15:07:12,847,0
0,Right,76769,One,570.5,0,1340,685,"(1319,674,1363,698)",1.807710953,1.056789316,10.3357472,113.8406197,107.7230986,614.5,46.83994675,16.20854378,0,0,1,1/13/2022 15:07:12,940,0
0,Right,76769,One,598.5,0,882,301,"(871,281,893,323)",1.590032346,1.047787832,6.354884198,109.3553385,104.3678263,639,43.49455643,19.0898819,0,0,1,1/13/2022 15:07:12,940,0
0,Right,76770,One,569,0,1341,685,"(1320,674,1363,698)",1.804758434,1.05378006,9.862414491,113.5979791,107.8004637,613.5,47.05054092,16.15167809,0,0,1,1/13/2022 15:07:13,34,0
0,Right,76770,One,599.5,0,882,301,"(871,281,893,323)",1.587380082,1.04803126,6.352415672,109.3553385,104.3435847,639.5,43.14554977,19.21938133,0,0,1,1/13/2022 15:07:13,34,0
0,Right,76771,One,570,0,1341,685,"(1320,674,1363,698)",1.801592191,1.052072878,9.920021665,113.5979791,107.9753897,612.5,47.05054092,16.15167809,0,0,1,1/13/2022 15:07:13,128,0
0,Right,76771,One,592,0,882,301,"(872,281,893,323)",1.56618229,1.036087217,6.586068647,107.9411249,104.1815044,623.5,42.18307877,19.09742737,0,0,1,1/13/2022 15:07:13,128,0
0,Right,76772,One,569,0,1341,685,"(1320,674,1363,698)",1.804758434,1.053878486,9.904171775,113.5979791,107.7903957,613.5,47.05054092,16.15167809,0,0,1,1/13/2022 15:07:13,222,0
0,Right,76772,One,603,0,882,302,"(872,281,894,323)",1.561304111,1.043778246,6.400233744,108.769552,104.2075292,642,42.58863449,19.2203846,0,0,1,1/13/2022 15:07:13,222,0
0,Right,76773,One,571.5,0,1341,685,"(1320,674,1363,698)",1.815443023,1.058493416,9.740944728,114.1837655,107.8738552,615.5,47.05054092,16.15167809,0,0,1,1/13/2022 15:07:13,315,0
0,Right,76773,One,597.5,0,882,302,"(871,282,894,323)",1.558749811,1.048433154,6.236111634,108.1837655,103.1861355,641.5,42.73530579,19.0898819,0,0,1,1/13/2022 15:07:13,315,0
0,Right,76774,One,564,0,1341,685,"(1320,674,1363,698)",1.820758066,1.056009815,9.976115015,113.5979791,107.572844,607,46.42786407,16.20854378,0,0,1,1/13/2022 15:07:13,409,0
0,Right,76774,One,585.5,0,882,302,"(871,283,893,323)",1.54234634,1.045120094,5.898577507,106.5269114,101.9279143,620.5,40.18896866,19.78769684,0,0,1,1/13/2022 15:07:13,409,0
0,Right,76775,One,564.5,0,1341,685,"(1320,674,1363,698)",1.800432284,1.053806728,9.985414603,113.0121926,107.2418591,606,46.31853104,16.17472267,0,0,1,1/13/2022 15:07:13,502,0
0,Right,76775,One,594,0,882,301,"(871,281,893,323)",1.619287799,1.056401211,6.536893057,109.9411249,104.0713735,635.5,43.34166718,19.02326584,0,0,1,1/13/2022 15:07:13,502,0
0,Right,76776,One,567,0,1341,685,"(1320,674,1363,698)",1.848674496,1.064311163,9.842991737,114.769552,107.8345845,615.5,47.05054092,16.15167809,0,0,1,1/13/2022 15:07:13,596,0
0,Right,76776,One,593.5,0,882,301,"(871,281,893,323)",1.603427733,1.054154952,6.291347932,109.3553385,103.7374423,631.5,43.14554977,19.02326584,0,0,1,1/13/2022 15:07:13,596,0
0,Right,76777,One,565.5,0,1341,685,"(1320,674,1363,698)",1.834705018,1.059240833,10.03615827,114.1837655,107.7977377,610,46.30865479,16.48868752,0,0,1,1/13/2022 15:07:13,690,0
0,Right,76777,One,603,0,882,302,"(871,281,894,323)",1.585177561,1.052459836,6.398438471,109.5979791,104.1350703,647.5,43.27762604,19.0898819,0,0,1,1/13/2022 15:07:13,690,0
0,Right,76778,One,568.5,0,1341,685,"(1320,674,1363,698)",1.787764334,1.048317656,9.935261748,113.0121926,107.8033857,612,47.16661835,15.96979904,0,0,1,1/13/2022 15:07:13,784,0
0,Right,76778,One,602.5,0,882,301,"(871,280,893,323)",1.637778514,1.056719963,6.439711399,111.3553385,105.378286,643.5,44.03688812,19.0898819,0,0,1,1/13/2022 15:07:13,784,0
0,Right,76779,One,569.5,0,1341,686,"(1320,674,1363,698)",1.784625152,1.052332091,9.802048877,113.0121926,107.3921375,612,46.69941711,16.15167809,0,0,1,1/13/2022 15:07:13,878,0
0,Right,76779,One,594,0,882,302,"(871,282,893,323)",1.560908949,1.051018024,6.02602997,107.9411249,102.7014974,626,41.19055939,19.76482391,0,0,1,1/13/2022 15:07:13,878,0
0,Right,76780,One,573,0,1341,686,"(1320,674,1363,698)",1.792159772,1.053450391,9.768771441,113.5979791,107.834199,613.5,46.79522705,15.96979904,0,0,1,1/13/2022 15:07:13,971,0
0,Right,76780,One,591.5,0,882,301,"(872,281,893,323)",1.584565784,1.0435784,6.385098944,108.5269114,103.9949766,627,42.02968216,19.02073288,0,0,1,1/13/2022 15:07:13,971,0
0,Right,76781,One,571.5,0,1341,686,"(1320,675,1363,698)",1.789195747,1.057193611,9.439850142,113.3553385,107.222875,613.5,46.48547745,16.7600708,0,0,1,1/13/2022 15:07:14,65,0
0,Right,76781,One,590,0,882,301,"(871,282,893,323)",1.537563161,1.043710856,6.11098404,106.769552,102.2980181,623.5,42.20119858,18.91777802,0,0,1,1/13/2022 15:07:14,65,0
0,Right,76782,One,575.5,0,1341,686,"(1320,675,1363,698)",1.776759982,1.059785424,8.953237695,113.3553385,106.9606506,624.5,45.87842178,17.03270912,0,0,1,1/13/2022 15:07:14,159,0
0,Right,76782,One,587,0,882,301,"(872,281,893,323)",1.579522855,1.042973456,6.442034009,107.9411249,103.4936453,623.5,41.95298386,19.09742737,0,0,1,1/13/2022 15:07:14,159,0
0,Right,76783,One,579.5,0,1341,686,"(1320,674,1364,698)",1.779636064,1.047380867,10.27580949,113.8406197,108.6907574,619.5,47.43416214,15.81138611,0,0,1,1/13/2022 15:07:14,253,0
0,Right,76783,One,593.5,0,882,302,"(871,282,893,323)",1.511769773,1.037470945,6.056667339,106.1837655,102.3486644,626.5,42.30144119,19.0898819,0,0,1,1/13/2022 15:07:14,253,0
0,Right,76784,One,566.5,0,1342,686,"(1321,674,1364,698)",1.83146635,1.055862526,10.08901815,114.1837655,108.1426443,608,46.80170822,15.81138706,0,0,1,1/13/2022 15:07:14,346,0
0,Right,76784,One,591,0,882,302,"(872,281,893,323)",1.603072791,1.050828908,6.420947548,109.1126978,103.834884,627.5,42.10637665,19.17412567,0,0,1,1/13/2022 15:07:14,346,0
0,Right,76785,One,561,0,1342,685,"(1321,674,1364,698)",1.83049474,1.054448592,10.41857717,113.5979791,107.7321169,600,46.80170441,15.4951601,0,0,1,1/13/2022 15:07:14,440,0
0,Right,76785,One,602,0,882,301,"(871,281,893,323)",1.56389764,1.04488862,6.268494893,108.769552,104.0967907,638.5,43.49455643,19.0898819,0,0,1,1/13/2022 15:07:14,440,0
0,Right,76786,One,566,0,1343,685,"(1322,674,1365,698)",1.851940705,1.06109181,10.10530223,114.769552,108.1617546,611,46.80170822,16.12761497,0,0,1,1/13/2022 15:07:14,534,0
0,Right,76786,One,593.5,0,882,302,"(871,282,893,323)",1.511769773,1.03725133,5.997612404,106.1837655,102.3703344,626.5,42.30144119,19.0898819,0,0,1,1/13/2022 15:07:14,534,0
0,Right,76787,One,567.5,0,1343,685,"(1322,674,1365,698)",1.79091458,1.049445921,9.916001626,113.0121926,107.6874857,604,46.80170822,15.81138611,0,0,1,1/13/2022 15:07:14,627,0
0,Right,76787,One,585,0,882,302,"(872,282,893,323)",1.56068834,1.045394882,6.183338053,107.1126978,102.4614714,617,41.03262711,19.17412567,0,0,1,1/13/2022 15:07:14,627,0
0,Right,76788,One,556,0,1342,686,"(1322,675,1365,698)",1.820115946,1.047243626,10.01612289,112.769552,107.6822519,595,46.42786407,15.93382359,0,0,1,1/13/2022 15:07:14,721,0
0,Right,76788,One,601.5,0,882,301,"(871,281,893,323)",1.58210201,1.050466008,6.198040517,109.3553385,104.1017393,639.5,43.14554977,19.21938133,0,0,1,1/13/2022 15:07:14,721,0
0,Right,76789,One,555.5,0,1343,685,"(1322,674,1365,697)",1.840729738,1.057619855,10.12949208,113.3553385,107.1796619,601,46.15314102,16.3459034,0,0,1,1/13/2022 15:07:14,815,0
0,Right,76789,One,591,0,882,302,"(871,282,893,323)",1.534961532,1.042200103,6.065557174,106.769552,102.4463073,628,40.96705246,19.87792587,0,0,1,1/13/2022 15:07:14,815,0
0,Right,76790,One,568,0,1343,686,"(1322,674,1365,698)",1.845419787,1.066206123,9.734989403,114.769552,107.6429309,615.5,46.48547745,16.12761497,0,0,1,1/13/2022 15:07:14,909,0
0,Right,76790,One,598,0,882,301,"(871,281,893,323)",1.574358493,1.047713138,6.392871108,108.769552,103.8161573,632,43.14554977,19.02326584,0,0,1,1/13/2022 15:07:14,909,0
0,Right,76791,One,578,0,1342,686,"(1321,675,1365,699)",1.765939364,1.048156557,9.927162738,113.2548332,108.0514475,622.5,46.89604187,16.36564636,0,0,1,1/13/2022 15:07:15,2,0
0,Right,76791,One,593,0,882,302,"(872,282,894,323)",1.529784596,1.039221897,6.221424734,106.769552,102.7398983,630,41.67566681,19.10134888,0,0,1,1/13/2022 15:07:15,2,0
0,Right,76792,One,563,0,1342,686,"(1322,675,1364,699)",1.79748573,1.054151215,9.334017573,112.769552,106.9766371,608.5,45.5925293,16.37882996,0,0,1,1/13/2022 15:07:15,96,0
0,Right,76792,One,583,0,882,302,"(872,282,893,323)",1.531971696,1.03841709,6.248795175,105.9411249,102.0217463,612,41.03262711,19.09742737,0,0,1,1/13/2022 15:07:15,96,0
0,Right,76793,One,590,0,1342,687,"(1321,675,1365,700)",1.791663382,1.051615582,10.14026029,115.2548332,109.5978751,641,47.43416214,16.12761497,0,0,1,1/13/2022 15:07:15,190,0
0,Right,76793,One,599,0,882,302,"(872,281,894,323)",1.605771207,1.052332823,6.517558147,109.9411249,104.4737202,643,42.58863449,19.2203846,0,0,1,1/13/2022 15:07:15,190,0
0,Right,76794,One,590,0,1342,688,"(1321,676,1364,702)",1.791663382,1.062113464,9.412517216,115.2548332,108.5146146,651.5,46.72438812,16.73178101,0,0,1,1/13/2022 15:07:15,283,0
0,Right,76794,One,586.5,0,882,302,"(872,282,893,323)",1.539716594,1.032732871,6.332116802,106.5269114,103.1504993,618.5,41.2627182,19.09742737,0,0,1,1/13/2022 15:07:15,283,0
0,Right,76795,One,600.5,0,1342,688,"(1321,676,1365,702)",1.767755085,1.051479973,9.862975041,115.4974738,109.8427709,657.5,47.68757248,16.62075043,0,0,1,1/13/2022 15:07:15,377,0
0,Right,76795,One,590,0,882,302,"(871,282,893,323)",1.571491383,1.054261511,5.996089934,107.9411249,102.3855313,628,42.30144119,19.0898819,0,0,1,1/13/2022 15:07:15,377,0
0,Right,76796,One,598.5,0,1342,688,"(1321,676,1364,702)",1.784217215,1.063248419,9.236274737,115.8406197,108.9497221,650,47.05054092,16.61984253,0,0,1,1/13/2022 15:07:15,471,0
0,Right,76796,One,594.5,0,882,301,"(871,281,893,323)",1.60073063,1.052425121,6.309227392,109.3553385,103.9079515,634.5,43.27762604,19.0898819,0,0,1,1/13/2022 15:07:15,471,0
0,Right,76797,One,600.5,0,1342,688,"(1321,676,1365,702)",1.803800169,1.066006782,9.731551323,116.6690468,109.4449385,655.5,47.65887833,16.50928497,0,0,1,1/13/2022 15:07:15,565,0
0,Right,76797,One,585.5,0,882,302,"(872,282,893,323)",1.576458052,1.040548723,6.332398485,107.6984843,103.5016255,618.5,41.2627182,19.09742737,0,0,1,1/13/2022 15:07:15,565,0
0,Right,76798,One,587.5,0,1341,688,"(1321,676,1364,702)",1.854575421,1.073517304,9.549876527,117.0121926,108.9988883,648,47.20289993,16.32328415,0,0,1,1/13/2022 15:07:15,658,0
0,Right,76798,One,602.5,0,882,302,"(872,281,894,323)",1.579476115,1.048133439,6.43070133,109.3553385,104.3334125,642,42.54391098,19.10134888,0,0,1,1/13/2022 15:07:15,658,0
0,Right,76799,One,597.5,0,1342,688,"(1321,676,1364,702)",1.787203353,1.0654258,9.180342795,115.8406197,108.7270645,652,46.73906708,16.72842407,0,0,1,1/13/2022 15:07:15,752,0
0,Right,76799,One,601,0,882,301,"(871,280,893,323)",1.624637459,1.050495145,6.478701316,110.769552,105.4450871,642.5,43.73012924,19.39908028,0,0,1,1/13/2022 15:07:15,752,0
0,Right,76800,One,595,0,1342,688,"(1321,676,1364,702)",1.776607387,1.060535271,9.429190633,115.2548332,108.6760963,652,46.72438812,16.77627945,0,0,1,1/13/2022 15:07:15,846,0
0,Right,76800,One,608,0,882,301,"(871,280,894,323)",1.630043584,1.054149588,6.633363582,111.5979791,105.8654107,656,44.12612915,19.02326584,0,0,1,1/13/2022 15:07:15,846,0
0,Right,76801,One,587,0,1341,688,"(1321,677,1364,702)",1.775025313,1.052786928,9.411877138,114.4264061,108.6890453,640.5,47.16661835,16.52688408,0,0,1,1/13/2022 15:07:15,940,0
0,Right,76801,One,589,0,882,302,"(871,282,893,323)",1.57415945,1.05263732,6.159757898,107.9411249,102.5435094,626.5,42.1649704,19.02326584,0,0,1,1/13/2022 15:07:15,940,0
0,Right,76802,One,596.5,0,1342,688,"(1321,676,1364,702)",1.790199503,1.061538236,9.479798943,115.8406197,109.1252446,657.5,47.16661835,16.89827538,0,0,1,1/13/2022 15:07:16,33,0
0,Right,76802,One,595.5,0,882,302,"(871,282,894,323)",1.563984907,1.051298881,6.149552387,108.1837655,102.9048613,636.5,42.44373322,19.16031265,0,0,1,1/13/2022 15:07:16,33,0
0,Right,76803,One,579,0,1341,689,"(1321,677,1364,702)",1.799550706,1.057528217,9.740211283,114.4264061,108.2017523,626.5,47.16661835,15.96979904,0,0,1,1/13/2022 15:07:16,127,0
0,Right,76803,One,591.5,0,882,301,"(872,281,893,323)",1.618961947,1.052582301,6.426682562,109.6984843,104.218439,629,42.10637665,19.09742737,0,0,1,1/13/2022 15:07:16,127,0
0,Right,76804,One,586,0,1341,688,"(1321,677,1364,702)",1.851619509,1.075052058,9.32441181,116.769552,108.6175791,650.5,47.0803833,16.99877739,0,0,1,1/13/2022 15:07:16,221,0
0,Right,76804,One,603.5,0,882,301,"(871,281,893,323)",1.576858922,1.048471152,6.292952382,109.3553385,104.2998067,640.5,43.14554977,19.21938133,0,0,1,1/13/2022 15:07:16,221,0
0,Right,76805,One,600.5,0,1341,689,"(1320,677,1363,702)",1.752931277,1.065967302,8.773806398,115.0121926,107.8946722,648,46.72438812,17.13227463,0,0,1,1/13/2022 15:07:16,315,0
0,Right,76805,One,607.5,0,882,301,"(871,280,893,323)",1.590300056,1.044069093,6.500921961,110.1837655,105.533021,647.5,44.12612915,19.21938133,0,0,1,1/13/2022 15:07:16,315,0
0,Right,76806,One,591.5,0,1341,689,"(1320,677,1363,702)",1.779603097,1.060195932,9.110789003,115.0121926,108.4820166,646,46.98967361,17.25802422,0,0,1,1/13/2022 15:07:16,408,0
0,Right,76806,One,585.5,0,882,302,"(872,282,893,323)",1.54234634,1.039897365,6.204634365,106.5269114,102.439832,615,40.96705246,19.16545486,0,0,1,1/13/2022 15:07:16,408,0
0,Right,76807,One,602,0,1340,689,"(1320,677,1363,703)",1.791829277,1.073752238,8.697114592,116.4264061,108.4294887,657,46.69941711,17.55617523,0,0,1,1/13/2022 15:07:16,502,0
0,Right,76807,One,584.5,0,882,302,"(871,282,893,323)",1.603542619,1.053160306,6.325349179,108.5269114,103.0488054,621.5,42.3610878,19.02326584,0,0,1,1/13/2022 15:07:16,502,0
0,Right,76808,One,589.5,0,1340,689,"(1320,677,1363,703)",1.848283393,1.079131935,9.489509328,117.0121926,108.4317763,642.5,47.11801147,16.51719475,0,0,1,1/13/2022 15:07:16,596,0
0,Right,76808,One,588.5,0,882,302,"(872,282,893,323)",1.500917295,1.031242406,6.073762147,105.3553385,102.1635047,617,40.96705246,19.16545486,0,0,1,1/13/2022 15:07:16,596,0
0,Right,76809,One,588,0,1340,689,"(1320,678,1363,703)",1.808478263,1.068580907,9.107992565,115.5979791,108.1789674,637.5,47.0803833,16.99877739,0,0,1,1/13/2022 15:07:16,689,0
0,Right,76809,One,596,0,882,301,"(871,281,893,323)",1.613853948,1.054279089,6.389010045,109.9411249,104.2808551,638,43.27762604,19.0898819,0,0,1,1/13/2022 15:07:16,689,0
0,Right,76810,One,590.5,0,1341,690,"(1320,678,1363,703)",1.819119083,1.071984574,9.078275023,116.1837655,108.3819379,641,46.95255661,17.08588791,0,0,1,1/13/2022 15:07:16,783,0
0,Right,76810,One,583,0,882,302,"(872,282,893,323)",1.566042331,1.045501095,6.128311307,107.1126978,102.4510623,618.5,41.03262711,19.09742737,0,0,1,1/13/2022 15:07:16,783,0
0,Right,76811,One,593.5,0,1340,689,"(1320,678,1363,703)",1.809923873,1.068123968,8.920652463,116.1837655,108.7736714,642.5,47.27032471,17.20114708,0,0,1,1/13/2022 15:07:16,877,0
0,Right,76811,One,583.5,0,882,302,"(871,283,893,323)",1.547632874,1.047340829,5.954929634,106.5269114,101.7117909,620,40.18896866,19.78769684,0,0,1,1/13/2022 15:07:16,877,0
0,Right,76812,One,588,0,1340,689,"(1320,678,1363,703)",1.808478263,1.063017079,9.098806787,115.5979791,108.7451757,636,47.16661835,16.89827538,0,0,1,1/13/2022 15:07:16,971,0
0,Right,76812,One,573,0,882,302,"(872,283,893,323)",1.534425756,1.039230994,6.024749402,105.1126978,101.1446911,603.5,40.1940155,19.10046005,0,0,1,1/13/2022 15:07:16,971,0
0,Right,76813,One,586,0,1340,690,"(1320,678,1363,703)",1.814650544,1.063949043,9.197241846,115.5979791,108.6499206,640.5,46.92763138,17.41758537,0,0,1,1/13/2022 15:07:17,64,0
0,Right,76813,One,586,0,882,302,"(872,282,893,323)",1.55802505,1.041916803,6.225264747,107.1126978,102.8035036,620,41.10932541,19.09742737,0,0,1,1/13/2022 15:07:17,64,0
0,Right,76814,One,595,0,1341,690,"(1320,678,1363,703)",1.787202048,1.064443696,8.86566415,115.5979791,108.5994304,646.5,47.27032471,17.33245087,0,0,1,1/13/2022 15:07:17,158,0
0,Right,76814,One,597.5,0,882,301,"(871,281,893,323)",1.592693488,1.052262311,6.296930279,109.3553385,103.9240285,635.5,43.27762604,19.0898819,0,0,1,1/13/2022 15:07:17,158,0
0,Right,76815,One,590,0,1340,690,"(1320,678,1363,704)",1.865253404,1.076196601,9.363699292,117.5979791,109.2718365,647.5,47.11801147,17.08675385,0,0,1,1/13/2022 15:07:17,252,0
0,Right,76815,One,593.5,0,882,302,"(871,282,893,323)",1.545313873,1.041475739,6.194370708,107.3553385,103.0800185,628.5,42.3610878,19.02326584,0,0,1,1/13/2022 15:07:17,252,0
0,Right,76816,One,595.5,0,1341,690,"(1320,678,1363,704)",1.793205715,1.05907577,9.133862785,115.8406197,109.3789726,652.5,47.4046402,16.99411583,0,0,1,1/13/2022 15:07:17,346,0
0,Right,76816,One,598,0,882,302,"(871,282,893,323)",1.550468087,1.043554742,6.116102546,107.9411249,103.4359968,630.5,41.35665512,19.68177986,0,0,1,1/13/2022 15:07:17,346,0
0,Right,76817,One,586.5,0,1340,691,"(1320,679,1363,704)",1.831525693,1.067251588,9.355290775,116.1837655,108.8625839,640.5,47.27032471,16.80722618,0,0,1,1/13/2022 15:07:17,439,0
0,Right,76817,One,592,0,882,301,"(872,281,893,323)",1.600364898,1.049393939,6.411872895,109.1126978,103.9768707,629.5,42.10637665,19.09742737,0,0,1,1/13/2022 15:07:17,439,0
0,Right,76818,One,579.5,0,1340,691,"(1320,679,1363,704)",1.81645424,1.062739815,9.562954648,115.0121926,108.2223428,625.5,47.37868118,16.29448318,0,0,1,1/13/2022 15:07:17,533,0
0,Right,76818,One,584.5,0,882,302,"(872,282,893,323)",1.544985085,1.040042036,6.227628591,106.5269114,102.4255825,617.5,41.03262711,19.09742737,0,0,1,1/13/2022 15:07:17,533,0
0,Right,76819,One,579.5,0,1340,691,"(1320,679,1363,704)",1.853649385,1.070325804,9.405697869,116.1837655,108.5499061,639.5,47.27032471,17.20114708,0,0,1,1/13/2022 15:07:17,630,0
