ObjectID,TrackingRegion,X,Y,RelX,RelY,Frame,MSec,CountingRegion,Direction,Speed,Acceleration,AngularSpeed,TotalDistance,DataQuality,Time,Millisec,Indicator,NObjects,BlobType
0,T_4,194,251,-66,6,58,5700,C_4,-1,10,-100,910,216.8206912,High,3/9/2022 09:48:00,110,0,1,One
1,T_4,236,220,-24,-25,58,5700,C_4,-1,10,100,10,128.5715984,High,3/9/2022 09:48:00,110,0,1,One
0,T_5,504,247,66,4,58,5700,C_5,-1,0,0,0,31.37163089,Indiscernible,3/9/2022 09:48:00,110,0,1,One
1,T_5,486,264,48,21,58,5700,C_5,264.8055711,0,0,0,94.20423491,Indiscernible,3/9/2022 09:48:00,110,0,1,One
0,T_0,150,93,64,4,59,5800,C_0,90,10,-400,910,229.3579194,High,3/9/2022 09:48:00,118,0,1,One
1,T_0,126,54,40,-35,59,5800,C_0,-1,31.6227766,-96.08279654,10,162.0446193,High,3/9/2022 09:48:00,118,0,1,One
0,T_1,290,67,31,-21,59,5800,C_1,90,80,-184.8857802,910,68.44273287,High,3/9/2022 09:48:00,119,0,1,One
1,T_1,248,152,-11,64,59,5800,C_1,-1,10,-312.3105626,1810,140.2612884,High,3/9/2022 09:48:00,119,0,1,One
0,T_2,446,124,13,40,59,5800,C_2,90,10,-621.1102551,910,161.6531116,High,3/9/2022 09:48:00,119,0,1,One
1,T_2,487,76,54,-8,59,5800,C_2,-1,44.72135955,-314.3637151,1810,81.3759729,High,3/9/2022 09:48:00,119,0,1,One
0,T_3,94,282,8,36,59,5800,C_3,-1,0,0,10,141.4939218,High,3/9/2022 09:48:00,119,0,1,One
1,T_3,109,267,23,21,59,5800,C_3,-1,10,100,10,11.41421356,High,3/9/2022 09:48:00,119,0,1,One
0,T_4,193,249,-67,4,59,5800,C_4,116.5650512,22.36067977,123.6067977,1175.650512,219.0567592,High,3/9/2022 09:48:00,119,0,1,One
1,T_4,235,221,-25,-24,59,5800,C_4,225,14.14213562,41.42135624,2260,129.9858119,High,3/9/2022 09:48:00,119,0,1,One
0,T_5,444,200,6,-43,59,5800,C_5,180,762.1679605,7621.679605,1810,107.5884269,High,3/9/2022 09:48:00,119,0,1,One
1,T_5,450,268,12,25,59,5800,C_5,-1,362.2154055,3622.154055,2658.055711,130.4257755,High,3/9/2022 09:48:00,119,0,1,One
0,T_0,150,89,64,0,60,5900,C_0,-1,40,300,910,233.3579194,High,3/9/2022 09:48:00,126,0,1,One
1,T_0,128,55,42,-34,60,5900,C_0,0,22.36067977,-92.62096827,10,164.2806873,High,3/9/2022 09:48:00,126,0,1,One
0,T_1,290,58,31,-30,60,5900,C_1,-1,90,100,910,77.44273287,High,3/9/2022 09:48:00,127,0,1,One
1,T_1,243,152,-16,64,60,5900,C_1,180,50,400,1810,145.2612884,High,3/9/2022 09:48:00,127,0,1,One
0,T_2,445,125,12,41,60,5900,C_2,-1,14.14213562,41.42135624,910,163.0673252,High,3/9/2022 09:48:00,127,0,1,One
1,T_2,484,82,51,-2,60,5900,C_2,243.4349488,67.08203932,223.6067977,2444.349488,88.08417684,High,3/9/2022 09:48:00,127,0,1,One
0,T_3,93,282,7,36,60,5900,C_3,180,10,100,1810,142.4939218,High,3/9/2022 09:48:00,127,0,1,One
1,T_3,109,267,23,21,60,5900,C_3,0,0,-100,10,11.41421356,High,3/9/2022 09:48:00,127,0,1,One
0,T_4,193,250,-67,5,60,5900,C_4,-1,10,-123.6067977,1175.650512,220.0567592,High,3/9/2022 09:48:00,127,0,1,One
1,T_4,235,220,-25,-25,60,5900,C_4,-1,10,-41.42135624,2260,130.9858119,High,3/9/2022 09:48:00,127,0,1,One
0,T_5,442,195,4,-48,60,5900,C_5,-1,53.85164807,-7083.163124,1810,112.9735917,High,3/9/2022 09:48:00,127,0,1,One
1,T_5,442,275,4,32,60,5900,C_5,180,106.3014581,-2559.139474,1810,141.0559213,High,3/9/2022 09:48:00,127,0,1,One
0,T_0,149,87,63,-2,61,6000,C_0,116.5650512,22.36067977,-176.3932023,1175.650512,235.5939874,High,3/9/2022 09:48:00,134,0,1,One
1,T_0,130,60,44,-29,61,6000,C_0,-1,53.85164807,314.909683,10,169.6658521,High,3/9/2022 09:48:00,134,0,1,One
0,T_1,291,52,32,-36,61,6000,C_1,80.53767779,60.8276253,-291.723747,815.3767779,83.5254954,High,3/9/2022 09:48:00,134,0,1,One
1,T_1,241,152,-18,64,61,6000,C_1,-1,20,-300,1810,147.2612884,High,3/9/2022 09:48:00,134,0,1,One
0,T_2,445,124,12,40,61,6000,C_2,90,10,-41.42135624,910,164.0673252,High,3/9/2022 09:48:00,134,0,1,One
1,T_2,481,86,48,2,61,6000,C_2,-1,50,-170.8203932,2444.349488,93.08417684,High,3/9/2022 09:48:00,134,0,1,One
0,T_3,93,282,7,36,61,6000,C_3,-1,0,-100,1810,142.4939218,High,3/9/2022 09:48:00,134,0,1,One
1,T_3,109,267,23,21,61,6000,C_3,-1,0,0,10,11.41421356,High,3/9/2022 09:48:00,134,0,1,One
0,T_4,193,252,-67,7,61,6000,C_4,270,20,100,2710,222.0567592,High,3/9/2022 09:48:00,134,0,1,One
1,T_4,235,220,-25,-25,61,6000,C_4,0,0,-100,10,130.9858119,High,3/9/2022 09:48:00,134,0,1,One
0,T_5,438,191,0,-52,61,6000,C_5,135,56.56854249,27.16894424,1360,118.630446,High,3/9/2022 09:48:00,134,0,1,One
1,T_5,434,278,-4,35,61,6000,C_5,-1,85.44003745,-208.6142067,1810,149.599925,High,3/9/2022 09:48:00,134,0,1,One
0,T_0,149,83,63,-6,62,6100,C_0,-1,40,176.3932023,1175.650512,239.5939874,High,3/9/2022 09:48:00,144,0,1,One
1,T_0,131,65,45,-24,62,6100,C_0,281.3099325,50.99019514,-28.61452935,2823.099325,174.7648716,High,3/9/2022 09:48:00,144,0,1,One
0,T_1,292,51,33,-37,62,6100,C_1,-1,14.14213562,-466.8548968,815.3767779,84.93970896,High,3/9/2022 09:48:00,144,0,1,One
1,T_1,240,152,-19,64,62,6100,C_1,180,10,-100,1810,148.2612884,High,3/9/2022 09:48:00,144,0,1,One
0,T_2,445,124,12,40,62,6100,C_2,-1,0,-100,910,164.0673252,High,3/9/2022 09:48:00,144,0,1,One
1,T_2,478,90,45,6,62,6100,C_2,225,50,-4.54747E-12,2260,98.08417684,High,3/9/2022 09:48:00,144,0,1,One
0,T_3,93,282,7,36,62,6100,C_3,0,0,0,10,142.4939218,High,3/9/2022 09:48:00,144,0,1,One
1,T_3,109,267,23,21,62,6100,C_3,0,0,0,10,11.41421356,High,3/9/2022 09:48:00,144,0,1,One
0,T_4,193,250,-67,5,62,6100,C_4,-1,20,-1.84741E-12,2710,224.0567592,High,3/9/2022 09:48:00,144,0,1,One
1,T_4,234,221,-26,-24,62,6100,C_4,-1,14.14213562,141.4213562,10,132.4000255,High,3/9/2022 09:48:00,144,0,1,One
0,T_5,438,189,0,-54,62,6100,C_5,-1,20,-365.6854249,1360,120.630446,High,3/9/2022 09:48:00,144,0,1,One
1,T_5,424,278,-14,35,62,6100,C_5,180,100,145.5996255,1810,159.599925,High,3/9/2022 09:48:00,144,0,1,One
0,T_0,148,80,62,-9,63,6200,C_0,108.4349488,31.6227766,-83.77223398,1094.349488,242.7562651,High,3/9/2022 09:48:00,153,0,1,One
1,T_0,130,71,44,-18,63,6200,C_0,-1,60.8276253,98.37430167,2823.099325,180.8476341,High,3/9/2022 09:48:00,153,0,1,One
0,T_1,292,51,33,-37,63,6200,C_1,0,0,-141.4213562,10,84.93970896,High,3/9/2022 09:48:00,153,0,1,One
1,T_1,240,151,-19,63,63,6200,C_1,-1,10,1.82965E-12,1810,149.2612884,High,3/9/2022 09:48:00,153,0,1,One
0,T_2,445,125,12,41,63,6200,C_2,270,10,100,2710,165.0673252,High,3/9/2022 09:48:00,153,0,1,One
1,T_2,474,93,41,9,63,6200,C_2,-1,50,9.09495E-12,2260,103.0841768,High,3/9/2022 09:48:00,153,0,1,One
0,T_3,93,282,7,36,63,6200,C_3,-1,0,0,10,142.4939218,High,3/9/2022 09:48:00,153,0,1,One
1,T_3,108,267,22,21,63,6200,C_3,-1,10,100,10,12.41421356,High,3/9/2022 09:48:00,153,0,1,One
0,T_4,192,247,-68,2,63,6200,C_4,108.4349488,31.6227766,116.227766,1094.349488,227.2190368,High,3/9/2022 09:48:00,153,0,1,One
1,T_4,234,221,-26,-24,63,6200,C_4,0,0,-141.4213562,10,132.4000255,High,3/9/2022 09:48:00,153,0,1,One
0,T_5,437,189,-1,-54,63,6200,C_5,180,10,-100,1810,121.630446,High,3/9/2022 09:48:00,153,0,1,One
1,T_5,413,280,-25,37,63,6200,C_5,-1,111.8033989,118.0339887,1810,170.7802649,High,3/9/2022 09:48:00,153,0,1,One
0,T_0,145,76,59,-13,64,6300,C_0,-1,50,183.772234,1094.349488,247.7562651,High,3/9/2022 09:48:00,162,0,1,One
1,T_0,130,78,44,-11,64,6300,C_0,270,70,91.72374697,2710,187.8476341,High,3/9/2022 09:48:00,162,0,1,One
0,T_1,293,51,34,-37,64,6300,C_1,-1,10,100,10,85.93970896,High,3/9/2022 09:48:00,162,0,1,One
1,T_1,239,147,-20,59,64,6300,C_1,104.0362435,41.23105626,312.3105626,1050.362435,153.3843941,High,3/9/2022 09:48:00,162,0,1,One
0,T_2,445,125,12,41,64,6300,C_2,-1,0,-100,2710,165.0673252,High,3/9/2022 09:48:00,162,0,1,One
1,T_2,464,94,31,10,64,6300,C_2,180,100.4987562,504.9875621,1810,113.1340525,High,3/9/2022 09:48:00,162,0,1,One
0,T_3,93,282,7,36,64,6300,C_3,0,0,0,10,142.4939218,High,3/9/2022 09:48:00,162,0,1,One
1,T_3,109,267,23,21,64,6300,C_3,0,10,-1.82965E-12,10,13.41421356,High,3/9/2022 09:48:00,162,0,1,One
0,T_4,192,247,-68,2,64,6300,C_4,-1,0,-316.227766,1094.349488,227.2190368,High,3/9/2022 09:48:00,162,0,1,One
1,T_4,234,221,-26,-24,64,6300,C_4,-1,0,0,10,132.4000255,High,3/9/2022 09:48:00,162,0,1,One
0,T_5,437,189,-1,-54,64,6300,C_5,-1,0,-100,1810,121.630446,High,3/9/2022 09:48:00,162,0,1,One
1,T_5,399,283,-39,40,64,6300,C_5,180,143.1782106,313.7481176,1810,185.098086,High,3/9/2022 09:48:00,162,0,1,One
0,T_0,144,74,58,-15,65,6400,C_0,116.5650512,22.36067977,-276.3932023,1175.650512,249.9923331,High,3/9/2022 09:48:00,169,0,1,One
1,T_0,129,86,43,-3,65,6400,C_0,-1,80.62257748,106.2257748,2710,195.9098919,High,3/9/2022 09:48:00,169,0,1,One
0,T_1,288,48,29,-40,65,6400,C_1,180,58.30951895,483.0951895,1810,91.77066085,High,3/9/2022 09:48:00,169,0,1,One
1,T_1,241,145,-18,57,65,6400,C_1,-1,28.28427125,-129.4678501,1050.362435,156.2128212,High,3/9/2022 09:48:00,169,0,1,One
0,T_2,445,125,12,41,65,6400,C_2,0,0,0,10,165.0673252,High,3/9/2022 09:48:00,169,0,1,One
1,T_2,456,97,23,13,65,6400,C_2,-1,85.44003745,-150.5871876,1810,121.6780562,High,3/9/2022 09:48:00,169,0,1,One
0,T_3,93,282,7,36,65,6400,C_3,-1,0,0,10,142.4939218,High,3/9/2022 09:48:00,169,0,1,One
1,T_3,108,267,22,21,65,6400,C_3,-1,10,1.82965E-12,10,14.41421356,High,3/9/2022 09:48:00,169,0,1,One
0,T_4,191,245,-69,0,65,6400,C_4,116.5650512,22.36067977,223.6067977,1175.650512,229.4551048,High,3/9/2022 09:48:00,169,0,1,One
1,T_4,234,221,-26,-24,65,6400,C_4,0,0,0,10,132.4000255,High,3/9/2022 09:48:00,169,0,1,One
0,T_5,435,189,-3,-54,65,6400,C_5,180,20,200,1810,123.630446,High,3/9/2022 09:48:00,169,0,1,One
1,T_5,399,282,-39,39,65,6400,C_5,-1,10,-1331.782106,1810,186.098086,High,3/9/2022 09:48:00,169,0,1,One
0,T_0,144,73,58,-16,66,6500,C_0,-1,10,-123.6067977,1175.650512,250.9923331,High,3/9/2022 09:48:00,177,0,1,One
1,T_0,129,96,43,7,66,6500,C_0,270,100,193.7742252,2710,205.9098919,High,3/9/2022 09:48:00,177,0,1,One
0,T_1,282,43,23,-45,66,6500,C_1,-1,78.10249676,197.9297781,1810,99.58091053,High,3/9/2022 09:48:00,177,0,1,One
1,T_1,250,141,-9,53,66,6500,C_1,0,98.48857802,702.0430677,10,166.061679,High,3/9/2022 09:48:00,177,0,1,One
0,T_2,445,125,12,41,66,6500,C_2,-1,0,0,10,165.0673252,High,3/9/2022 09:48:00,177,0,1,One
1,T_2,449,100,16,16,66,6500,C_2,180,76.15773106,-92.82306395,1810,129.2938293,High,3/9/2022 09:48:00,177,0,1,One
0,T_3,93,282,7,36,66,6500,C_3,0,0,0,10,142.4939218,High,3/9/2022 09:48:00,177,0,1,One
1,T_3,108,267,22,21,66,6500,C_3,0,0,-100,10,14.41421356,High,3/9/2022 09:48:00,177,0,1,One
0,T_4,192,242,-68,-3,66,6500,C_4,-1,31.6227766,92.62096827,1175.650512,232.6173825,High,3/9/2022 09:48:00,177,0,1,One
1,T_4,235,221,-25,-24,66,6500,C_4,-1,10,100,10,133.4000255,High,3/9/2022 09:48:00,177,0,1,One
0,T_5,435,189,-3,-54,66,6500,C_5,-1,0,-200,1810,123.630446,High,3/9/2022 09:48:00,177,0,1,One
1,T_5,400,276,-38,33,66,6500,C_5,80.53767779,60.8276253,508.276253,815.3767779,192.1808485,High,3/9/2022 09:48:00,177,0,1,One
0,T_0,142,69,56,-20,67,6600,C_0,116.5650512,44.72135955,347.2135955,1175.650512,255.464469,High,3/9/2022 09:48:00,185,0,1,One
1,T_0,132,105,46,16,67,6600,C_0,-1,94.86832981,-51.31670195,2710,215.3967248,High,3/9/2022 09:48:00,185,0,1,One
0,T_1,277,39,18,-49,67,6600,C_1,180,64.03124237,-140.7125438,1810,105.9840348,High,3/9/2022 09:48:00,185,0,1,One
1,T_1,258,137,-1,49,67,6600,C_1,-1,89.4427191,-90.45858918,10,175.0059509,High,3/9/2022 09:48:00,185,0,1,One
0,T_2,445,125,12,41,67,6600,C_2,0,0,0,10,165.0673252,High,3/9/2022 09:48:00,185,0,1,One
1,T_2,445,105,12,21,67,6600,C_2,-1,64.03124237,-121.2648868,1810,135.6969535,High,3/9/2022 09:48:00,185,0,1,One
0,T_3,91,282,5,36,67,6600,C_3,-1,20,200,10,144.4939218,High,3/9/2022 09:48:00,186,0,1,One
1,T_3,109,267,23,21,67,6600,C_3,-1,10,100,10,15.41421356,High,3/9/2022 09:48:00,186,0,1,One
0,T_4,192,239,-68,-6,67,6600,C_4,90,30,-16.22776602,910,235.6173825,High,3/9/2022 09:48:00,186,0,1,One
1,T_4,234,220,-26,-25,67,6600,C_4,135,14.14213562,41.42135624,1360,134.8142391,High,3/9/2022 09:48:00,186,0,1,One
0,T_5,433,189,-5,-54,67,6600,C_5,180,20,200,1810,125.630446,High,3/9/2022 09:48:00,186,0,1,One
1,T_5,397,270,-41,27,67,6600,C_5,-1,67.08203932,62.54414022,815.3767779,198.8890524,High,3/9/2022 09:48:00,186,0,1,One
0,T_0,140,68,54,-21,68,6700,C_0,-1,22.36067977,-223.6067977,1175.650512,257.700537,High,3/9/2022 09:48:00,193,0,1,One
1,T_0,137,113,51,24,68,6700,C_0,315,94.33981132,-5.285184845,3160,224.830706,High,3/9/2022 09:48:00,193,0,1,One
0,T_1,277,38,18,-50,68,6700,C_1,-1,10,-540.3124237,1810,106.9840348,High,3/9/2022 09:48:00,193,0,1,One
1,T_1,268,131,9,43,68,6700,C_1,0,116.6190379,271.763188,10,186.6678547,High,3/9/2022 09:48:00,193,0,1,One
0,T_2,446,125,13,41,68,6700,C_2,-1,10,100,10,166.0673252,High,3/9/2022 09:48:00,193,0,1,One
1,T_2,447,110,14,26,68,6700,C_2,296.5650512,53.85164807,-101.795943,2975.650512,141.0821184,High,3/9/2022 09:48:00,193,0,1,One
0,T_3,87,283,1,37,68,6700,C_3,180,41.23105626,212.3105626,1810,148.6170274,High,3/9/2022 09:48:00,193,0,1,One
1,T_3,108,267,22,21,68,6700,C_3,180,10,1.82965E-12,1810,16.41421356,High,3/9/2022 09:48:00,193,0,1,One
0,T_4,192,236,-68,-9,68,6700,C_4,-1,30,5.43565E-12,910,238.6173825,High,3/9/2022 09:48:00,193,0,1,One
1,T_4,234,221,-26,-24,68,6700,C_4,-1,10,-41.42135624,1360,135.8142391,High,3/9/2022 09:48:00,193,0,1,One
0,T_5,430,188,-8,-55,68,6700,C_5,-1,31.6227766,116.227766,1810,128.7927237,High,3/9/2022 09:48:00,193,0,1,One
1,T_5,394,262,-44,19,68,6700,C_5,116.5650512,85.44003745,183.5799813,1175.650512,207.4330562,High,3/9/2022 09:48:00,193,0,1,One
0,T_0,137,64,51,-25,69,6800,C_0,135,50,276.3932023,1360,262.700537,High,3/9/2022 09:48:00,201,0,1,One
1,T_0,143,118,57,29,69,6800,C_0,-1,78.10249676,-162.3731456,3160,232.6409557,High,3/9/2022 09:48:00,201,0,1,One
0,T_1,274,37,15,-51,69,6800,C_1,180,31.6227766,216.227766,1810,110.1463124,High,3/9/2022 09:48:00,201,0,1,One
1,T_1,275,126,16,38,69,6800,C_1,-1,86.02325267,-305.9578523,10,195.27018,High,3/9/2022 09:48:00,201,0,1,One
0,T_2,446,125,13,41,69,6800,C_2,-1,0,0,0,166.0673252,Indiscernible,3/9/2022 09:48:00,201,0,1,One
1,T_2,447,110,14,26,69,6800,C_2,296.5650512,0,0,0,141.0821184,Indiscernible,3/9/2022 09:48:00,201,0,1,One
0,T_3,83,283,-3,37,69,6800,C_3,-1,40,-12.31056256,1810,152.6170274,High,3/9/2022 09:48:00,201,0,1,One
1,T_3,108,267,22,21,69,6800,C_3,-1,0,-100,1810,16.41421356,High,3/9/2022 09:48:00,201,0,1,One
0,T_4,193,233,-67,-12,69,6800,C_4,71.56505118,31.6227766,16.22776602,725.6505118,241.7796601,High,3/9/2022 09:48:00,202,0,1,One
1,T_4,235,221,-25,-24,69,6800,C_4,0,10,-1.82965E-12,10,136.8142391,High,3/9/2022 09:48:00,202,0,1,One
0,T_5,428,188,-10,-55,69,6800,C_5,180,20,-116.227766,1810,130.7927237,High,3/9/2022 09:48:00,202,0,1,One
1,T_5,390,253,-48,10,69,6800,C_5,-1,98.48857802,130.4854056,1175.650512,217.281914,High,3/9/2022 09:48:00,202,0,1,One
0,T_0,134,60,48,-29,70,6900,C_0,-1,50,9.09495E-12,1360,267.700537,High,3/9/2022 09:48:00,209,0,1,One
1,T_0,141,120,55,31,70,6900,C_0,225,28.28427125,-498.1822551,2260,235.4693828,High,3/9/2022 09:48:00,209,0,1,One
0,T_1,274,35,15,-53,70,6900,C_1,-1,20,-116.227766,1810,112.1463124,High,3/9/2022 09:48:00,209,0,1,One
1,T_1,283,121,24,33,70,6900,C_1,0,94.33981132,83.1655865,10,204.7041611,High,3/9/2022 09:48:00,209,0,1,One
0,T_2,446,125,13,41,70,6900,C_2,-1,0,0,0,166.0673252,Indiscernible,3/9/2022 09:48:00,209,0,1,One
1,T_2,447,110,14,26,70,6900,C_2,296.5650512,0,0,0,141.0821184,Indiscernible,3/9/2022 09:48:00,209,0,1,One
0,T_3,82,284,-4,38,70,6900,C_3,225,14.14213562,-258.5786438,2260,154.0312409,High,3/9/2022 09:48:00,209,0,1,One
1,T_3,108,267,22,21,70,6900,C_3,0,0,0,10,16.41421356,High,3/9/2022 09:48:00,209,0,1,One
0,T_4,193,233,-67,-12,70,6900,C_4,-1,0,-316.227766,725.6505118,241.7796601,High,3/9/2022 09:48:00,210,0,1,One
1,T_4,234,220,-26,-25,70,6900,C_4,-1,14.14213562,41.42135624,10,138.2284526,High,3/9/2022 09:48:00,210,0,1,One
0,T_5,428,188,-10,-55,70,6900,C_5,-1,0,-200,1810,130.7927237,High,3/9/2022 09:48:00,210,0,1,One
1,T_5,386,244,-52,1,70,6900,C_5,116.5650512,98.48857802,1.79057E-11,1175.650512,227.1307718,High,3/9/2022 09:48:00,210,0,1,One
0,T_0,128,56,42,-33,71,7000,C_0,180,72.11102551,221.1102551,1810,274.9116395,High,3/9/2022 09:48:00,217,0,1,One
1,T_0,139,119,53,30,71,7000,C_0,-1,22.36067977,-59.23591472,2260,237.7054508,High,3/9/2022 09:48:00,217,0,1,One
0,T_1,271,35,12,-53,71,7000,C_1,180,30,100,1810,115.1463124,High,3/9/2022 09:48:00,217,0,1,One
1,T_1,292,117,33,29,71,7000,C_1,-1,98.48857802,41.48766697,10,214.5530189,High,3/9/2022 09:48:00,217,0,1,One
0,T_2,447,126,14,42,71,7000,C_2,315,14.14213562,141.4213562,3160,167.4815387,High,3/9/2022 09:48:00,217,0,1,One
1,T_2,447,110,14,26,71,7000,C_2,296.5650512,0,0,0,141.0821184,NotFound,3/9/2022 09:48:00,217,0,1,One
0,T_3,82,284,-4,38,71,7000,C_3,-1,0,-141.4213562,2260,154.0312409,High,3/9/2022 09:48:00,217,0,1,One
1,T_3,108,267,22,21,71,7000,C_3,-1,0,0,10,16.41421356,High,3/9/2022 09:48:00,217,0,1,One
0,T_4,193,233,-67,-12,71,7000,C_4,0,0,0,10,241.7796601,High,3/9/2022 09:48:00,217,0,1,One
1,T_4,235,221,-25,-24,71,7000,C_4,315,14.14213562,-1.29674E-12,3160,139.6426662,High,3/9/2022 09:48:00,217,0,1,One
0,T_5,428,188,-10,-55,71,7000,C_5,0,0,0,10,130.7927237,High,3/9/2022 09:48:00,217,0,1,One
1,T_5,382,237,-56,-6,71,7000,C_5,-1,80.62257748,-178.6600053,1175.650512,235.1930295,High,3/9/2022 09:48:00,218,0,1,One
0,T_0,124,52,38,-37,72,7100,C_0,-1,56.56854249,-155.4248301,1810,280.5684938,High,3/9/2022 09:48:00,226,0,1,One
1,T_0,131,119,45,30,72,7100,C_0,180,80,576.3932023,1810,245.7054508,High,3/9/2022 09:48:00,226,0,1,One
0,T_1,266,35,7,-53,72,7100,C_1,-1,50,200,1810,120.1463124,High,3/9/2022 09:48:00,226,0,1,One
1,T_1,300,113,41,25,72,7100,C_1,0,89.4427191,-90.45858918,10,223.4972908,High,3/9/2022 09:48:00,226,0,1,One
0,T_2,447,126,14,42,72,7100,C_2,315,0,0,0,167.4815387,Indiscernible,3/9/2022 09:48:00,226,0,1,One
1,T_2,447,110,14,26,72,7100,C_2,296.5650512,0,0,0,141.0821184,Indiscernible,3/9/2022 09:48:00,226,0,1,One
0,T_3,62,287,-24,41,72,7100,C_3,180,202.2374842,2022.374842,1810,174.2549894,High,3/9/2022 09:48:00,226,0,1,One
1,T_3,109,267,23,21,72,7100,C_3,0,10,100,10,17.41421356,High,3/9/2022 09:48:00,226,0,1,One
0,T_4,193,233,-67,-12,72,7100,C_4,-1,0,0,10,241.7796601,High,3/9/2022 09:48:00,226,0,1,One
1,T_4,234,221,-26,-24,72,7100,C_4,-1,10,-41.42135624,3160,140.6426662,High,3/9/2022 09:48:00,226,0,1,One
0,T_5,429,190,-9,-53,72,7100,C_5,-1,22.36067977,223.6067977,10,133.0287916,High,3/9/2022 09:48:00,226,0,1,One
1,T_5,376,229,-62,-14,72,7100,C_5,135,100,193.7742252,1360,245.1930295,High,3/9/2022 09:48:00,226,0,1,One
0,T_0,117,48,31,-41,73,7200,C_0,180,80.62257748,240.5403499,1810,288.6307515,High,3/9/2022 09:48:00,234,0,1,One
1,T_0,124,115,38,26,73,7200,C_0,-1,80.62257748,6.22577483,1810,253.7677085,High,3/9/2022 09:48:00,234,0,1,One
0,T_1,263,35,4,-53,73,7200,C_1,180,30,-200,1810,123.1463124,High,3/9/2022 09:48:00,234,0,1,One
1,T_1,306,110,47,22,73,7200,C_1,-1,67.08203932,-223.6067977,10,230.2054947,High,3/9/2022 09:48:00,234,0,1,One
0,T_2,447,126,14,42,73,7200,C_2,315,0,0,0,167.4815387,Indiscernible,3/9/2022 09:48:00,234,0,1,One
1,T_2,447,110,14,26,73,7200,C_2,296.5650512,0,0,0,141.0821184,Indiscernible,3/9/2022 09:48:00,234,0,1,One
0,T_3,71,263,-15,17,73,7200,C_3,-1,256.3201124,540.826282,1810,199.8870006,High,3/9/2022 09:48:00,234,0,1,One
1,T_3,108,267,22,21,73,7200,C_3,-1,10,1.82965E-12,10,18.41421356,High,3/9/2022 09:48:00,234,0,1,One
0,T_4,193,234,-67,-11,73,7200,C_4,270,10,100,2710,242.7796601,High,3/9/2022 09:48:00,234,0,1,One
1,T_4,234,221,-26,-24,73,7200,C_4,0,0,-100,10,140.6426662,High,3/9/2022 09:48:00,234,0,1,One
0,T_5,425,193,-13,-50,73,7200,C_5,180,50,276.3932023,1810,138.0287916,High,3/9/2022 09:48:00,234,0,1,One
1,T_5,379,228,-59,-15,73,7200,C_5,-1,31.6227766,-683.772234,1360,248.3553072,High,3/9/2022 09:48:00,235,0,1,One
0,T_0,113,46,27,-43,74,7300,C_0,-1,44.72135955,-359.0121793,1810,293.1028875,High,3/9/2022 09:48:00,242,0,1,One
1,T_0,114,110,28,21,74,7300,C_0,180,111.8033989,311.8082139,1810,264.9480484,High,3/9/2022 09:48:00,242,0,1,One
0,T_1,260,35,1,-53,74,7300,C_1,-1,30,-5.43565E-12,1810,126.1463124,High,3/9/2022 09:48:00,242,0,1,One
1,T_1,315,110,56,22,74,7300,C_1,0,90,229.1796068,10,239.2054947,High,3/9/2022 09:48:00,242,0,1,One
0,T_2,441,134,8,50,74,7300,C_2,-1,100,1000,3160,177.4815387,High,3/9/2022 09:48:00,242,0,1,One
1,T_2,447,116,14,32,74,7300,C_2,-1,60,600,2975.650512,147.0821184,High,3/9/2022 09:48:00,242,0,1,One
0,T_3,72,264,-14,18,74,7300,C_3,315,14.14213562,-2421.779767,3160,201.3012142,High,3/9/2022 09:48:00,242,0,1,One
1,T_3,108,267,22,21,74,7300,C_3,0,0,-100,10,18.41421356,High,3/9/2022 09:48:00,242,0,1,One
0,T_4,193,234,-67,-11,74,7300,C_4,-1,0,-100,2710,242.7796601,High,3/9/2022 09:48:00,242,0,1,One
1,T_4,234,221,-26,-24,74,7300,C_4,-1,0,0,10,140.6426662,High,3/9/2022 09:48:00,242,0,1,One
0,T_5,420,194,-18,-49,74,7300,C_5,-1,50.99019514,9.901951359,1810,143.1278111,High,3/9/2022 09:48:00,242,0,1,One
1,T_5,385,221,-53,-22,74,7300,C_5,45,92.19544457,605.7266797,460,257.5748516,High,3/9/2022 09:48:00,242,0,1,One
0,T_0,110,45,24,-44,75,7400,C_0,180,31.6227766,-130.9858295,1810,296.2651652,High,3/9/2022 09:48:00,249,0,1,One
1,T_0,104,106,18,17,75,7400,C_0,-1,107.7032961,-41.00102732,1810,275.718378,High,3/9/2022 09:48:00,249,0,1,One
0,T_1,252,35,-7,-53,75,7400,C_1,180,80,500,1810,134.1463124,High,3/9/2022 09:48:00,249,0,1,One
1,T_1,326,110,67,22,75,7400,C_1,-1,110,200,10,250.2054947,High,3/9/2022 09:48:00,249,0,1,One
0,T_2,445,141,12,57,75,7400,C_2,315,80.62257748,-193.7742252,3160,185.5437965,High,3/9/2022 09:48:00,249,0,1,One
1,T_2,446,105,13,21,75,7400,C_2,95.19442891,110.4536102,504.5361017,961.9442891,158.1274794,High,3/9/2022 09:48:00,249,0,1,One
0,T_3,71,262,-15,16,75,7400,C_3,-1,22.36067977,82.18544151,3160,203.5372821,High,3/9/2022 09:48:00,249,0,1,One
1,T_3,108,267,22,21,75,7400,C_3,-1,0,0,10,18.41421356,High,3/9/2022 09:48:00,249,0,1,One
0,T_4,193,234,-67,-11,75,7400,C_4,0,0,0,10,242.7796601,High,3/9/2022 09:48:00,249,0,1,One
